9562,latitude,longitude,type,residential_population
6990,48.6784277058,21.2610190377,dp,19
6991,48.6793141764,21.2610190377,dp,19
6992,48.680200647,21.2610190377,dp,19
6993,48.6810871176,21.2610190377,dp,19
6994,48.6819735882,21.2610190377,dp,19
6995,48.6828600588,21.2610190377,dp,19
6996,48.6837465294,21.2610190377,dp,9
6997,48.684633,21.2610190377,dp,9
6998,48.6855194705,21.2610190377,dp,9
6999,48.6864059411,21.2610190377,dp,9
7000,48.6872924117,21.2610190377,dp,8
7001,48.6881788823,21.2610190377,dp,5
7002,48.6677900588,21.2623761319,dp,15
7003,48.6686765294,21.2623761319,dp,5
7004,48.6695629999,21.2623761319,dp,4
7005,48.6704494705,21.2623761319,dp,4
7006,48.6713359411,21.2623761319,dp,7
7007,48.6731088823,21.2623761319,dp,6
7008,48.6739953529,21.2623761319,dp,4
7009,48.6748818235,21.2623761319,dp,9
7010,48.6757682941,21.2623761319,dp,19
7011,48.6766547647,21.2623761319,dp,19
7012,48.6775412352,21.2623761319,dp,19
7013,48.6784277058,21.2623761319,dp,19
7014,48.6793141764,21.2623761319,dp,19
7015,48.680200647,21.2623761319,dp,19
7016,48.6810871176,21.2623761319,dp,19
7017,48.6819735882,21.2623761319,dp,19
7018,48.6828600588,21.2623761319,dp,17
7019,48.6837465294,21.2623761319,dp,5
7020,48.684633,21.2623761319,dp,5
7021,48.6855194705,21.2623761319,dp,5
7022,48.6864059411,21.2623761319,dp,8
7023,48.6872924117,21.2623761319,dp,5
7024,48.6881788823,21.2623761319,dp,5
7025,48.6677900588,21.2637332261,dp,7
7026,48.6686765294,21.2637332261,dp,4
7027,48.6695629999,21.2637332261,dp,4
7028,48.6704494705,21.2637332261,dp,4
7029,48.6713359411,21.2637332261,dp,4
7030,48.6722224117,21.2637332261,dp,4
7031,48.6731088823,21.2637332261,dp,4
7032,48.6739953529,21.2637332261,dp,4
7033,48.6748818235,21.2637332261,dp,9
7034,48.6757682941,21.2637332261,dp,19
7035,48.6766547647,21.2637332261,dp,19
7036,48.6775412352,21.2637332261,dp,19
7037,48.6784277058,21.2637332261,dp,19
7038,48.6793141764,21.2637332261,dp,19
7039,48.680200647,21.2637332261,dp,19
7040,48.6810871176,21.2637332261,dp,19
7041,48.6819735882,21.2637332261,dp,19
7042,48.6828600588,21.2637332261,dp,17
7043,48.6837465294,21.2637332261,dp,4
7044,48.684633,21.2637332261,dp,4
7045,48.6855194705,21.2637332261,dp,4
7046,48.6864059411,21.2637332261,dp,5
7047,48.6872924117,21.2637332261,dp,4
7048,48.6677900588,21.2650903203,dp,7
7049,48.6686765294,21.2650903203,dp,4
7050,48.6695629999,21.2650903203,dp,5
7051,48.6704494705,21.2650903203,dp,7
7052,48.6713359411,21.2650903203,dp,5
7053,48.6722224117,21.2650903203,dp,4
7054,48.6731088823,21.2650903203,dp,4
7055,48.6739953529,21.2650903203,dp,4
7056,48.6748818235,21.2650903203,dp,9
7057,48.6757682941,21.2650903203,dp,19
7058,48.6766547647,21.2650903203,dp,19
7059,48.6775412352,21.2650903203,dp,19
7060,48.6784277058,21.2650903203,dp,19
7061,48.6793141764,21.2650903203,dp,19
7062,48.680200647,21.2650903203,dp,19
7063,48.6810871176,21.2650903203,dp,19
7064,48.6819735882,21.2650903203,dp,17
7065,48.6828600588,21.2650903203,dp,10
7066,48.6677900588,21.2664474145,dp,9
7067,48.6686765294,21.2664474145,dp,10
7068,48.6722224117,21.2664474145,dp,7
7069,48.6731088823,21.2664474145,dp,4
7070,48.6739953529,21.2664474145,dp,4
7071,48.6748818235,21.2664474145,dp,8
7072,48.6757682941,21.2664474145,dp,16
7073,48.6766547647,21.2664474145,dp,16
7074,48.6775412352,21.2664474145,dp,16
7075,48.6784277058,21.2664474145,dp,16
7076,48.6793141764,21.2664474145,dp,15
7077,48.680200647,21.2664474145,dp,10
7078,48.6810871176,21.2664474145,dp,10
7079,48.6819735882,21.2664474145,dp,10
7080,48.6828600588,21.2664474145,dp,9
7081,48.6722224117,21.2678045087,dp,6
7082,48.6731088823,21.2678045087,dp,3
7083,48.6739953529,21.2678045087,dp,3
7084,48.6748818235,21.2678045087,dp,6
7085,48.6757682941,21.2678045087,dp,10
7086,48.6766547647,21.2678045087,dp,10
7087,48.6775412352,21.2678045087,dp,10
7088,48.6784277058,21.2678045087,dp,10
7089,48.6793141764,21.2678045087,dp,9
7090,48.680200647,21.2678045087,dp,5
7091,48.6677900588,21.2691616029,dp,8
7092,48.6686765294,21.2691616029,dp,4
7093,48.6695629999,21.2691616029,dp,5
7094,48.6704494705,21.2691616029,dp,5
7095,48.6713359411,21.2691616029,dp,4
7096,48.6722224117,21.2691616029,dp,3
7097,48.6731088823,21.2691616029,dp,3
7098,48.6739953529,21.2691616029,dp,3
7099,48.6748818235,21.2691616029,dp,6
7100,48.6757682941,21.2691616029,dp,10
7101,48.6766547647,21.2691616029,dp,10
7102,48.6775412352,21.2691616029,dp,10
7103,48.6784277058,21.2691616029,dp,10
7104,48.6793141764,21.2691616029,dp,9
7105,48.680200647,21.2691616029,dp,5
7106,48.6677900588,21.270518697,dp,5
7107,48.6686765294,21.270518697,dp,3
7108,48.6695629999,21.270518697,dp,3
7109,48.6704494705,21.270518697,dp,3
7110,48.6713359411,21.270518697,dp,3
7111,48.6722224117,21.270518697,dp,3
7112,48.6731088823,21.270518697,dp,3
7113,48.6739953529,21.270518697,dp,3
7114,48.6748818235,21.270518697,dp,6
7115,48.6757682941,21.270518697,dp,10
7116,48.6766547647,21.270518697,dp,10
7117,48.6775412352,21.270518697,dp,10
7118,48.6784277058,21.270518697,dp,10
7119,48.6793141764,21.270518697,dp,9
7120,48.680200647,21.270518697,dp,5
7121,48.6606982941,21.2718757912,dp,1
7122,48.6615847647,21.2718757912,dp,1
7123,48.6624712352,21.2718757912,dp,1
7124,48.6633577058,21.2718757912,dp,1
7125,48.6642441764,21.2718757912,dp,1
7126,48.665130647,21.2718757912,dp,1
7127,48.6660171176,21.2718757912,dp,1
7128,48.6669035882,21.2718757912,dp,3
7129,48.6677900588,21.2718757912,dp,3
7130,48.6686765294,21.2718757912,dp,3
7131,48.6695629999,21.2718757912,dp,3
7132,48.6704494705,21.2718757912,dp,3
7133,48.6713359411,21.2718757912,dp,3
7134,48.6722224117,21.2718757912,dp,3
7135,48.6731088823,21.2718757912,dp,3
7136,48.6739953529,21.2718757912,dp,3
7137,48.6748818235,21.2718757912,dp,6
7138,48.6757682941,21.2718757912,dp,10
7139,48.6766547647,21.2718757912,dp,10
7140,48.6775412352,21.2718757912,dp,10
7141,48.6784277058,21.2718757912,dp,10
7142,48.6793141764,21.2718757912,dp,9
7143,48.680200647,21.2718757912,dp,5
7144,48.665130647,21.2732328854,dp,1
7145,48.6660171176,21.2732328854,dp,1
7146,48.6669035882,21.2732328854,dp,3
7147,48.6677900588,21.2732328854,dp,3
7148,48.6686765294,21.2732328854,dp,3
7149,48.6695629999,21.2732328854,dp,3
7150,48.6704494705,21.2732328854,dp,3
7151,48.6713359411,21.2732328854,dp,3
7152,48.6722224117,21.2732328854,dp,3
7153,48.6731088823,21.2732328854,dp,3
7154,48.6739953529,21.2732328854,dp,3
7155,48.6748818235,21.2732328854,dp,6
7156,48.6757682941,21.2732328854,dp,10
7157,48.6766547647,21.2732328854,dp,10
7158,48.6775412352,21.2732328854,dp,10
7159,48.6784277058,21.2732328854,dp,10
7160,48.6793141764,21.2732328854,dp,10
7161,48.680200647,21.2732328854,dp,9
7162,48.6810871176,21.2732328854,dp,5
7163,48.6642441764,21.2745899796,dp,1
7164,48.665130647,21.2745899796,dp,1
7165,48.6677900588,21.2745899796,dp,4
7166,48.6686765294,21.2745899796,dp,2
7167,48.6695629999,21.2745899796,dp,2
7168,48.6704494705,21.2745899796,dp,2
7169,48.6713359411,21.2745899796,dp,2
7170,48.6722224117,21.2745899796,dp,2
7171,48.6731088823,21.2745899796,dp,2
7172,48.6739953529,21.2745899796,dp,2
7173,48.6748818235,21.2745899796,dp,5
7174,48.6757682941,21.2745899796,dp,8
7175,48.6766547647,21.2745899796,dp,8
7176,48.6775412352,21.2745899796,dp,8
7177,48.6784277058,21.2745899796,dp,8
7178,48.6793141764,21.2745899796,dp,8
7179,48.680200647,21.2745899796,dp,8
7180,48.6810871176,21.2745899796,dp,5
7181,48.6633577058,21.2759470738,dp,1
7182,48.6642441764,21.2759470738,dp,0
7183,48.6686765294,21.2759470738,dp,1
7184,48.6695629999,21.2759470738,dp,1
7185,48.6704494705,21.2759470738,dp,1
7186,48.6713359411,21.2759470738,dp,1
7187,48.6722224117,21.2759470738,dp,1
7188,48.6731088823,21.2759470738,dp,1
7189,48.6739953529,21.2759470738,dp,1
7190,48.6748818235,21.2759470738,dp,1
7191,48.6757682941,21.2759470738,dp,1
7192,48.6766547647,21.2759470738,dp,1
7193,48.6775412352,21.2759470738,dp,1
7194,48.6784277058,21.2759470738,dp,2
7195,48.6793141764,21.2759470738,dp,3
7196,48.6615847647,21.277304168,dp,0
7197,48.6624712352,21.277304168,dp,0
7198,48.6633577058,21.277304168,dp,1
7199,48.6704494705,21.277304168,dp,3
7200,48.6713359411,21.277304168,dp,1
7201,48.6722224117,21.277304168,dp,1
7202,48.6731088823,21.277304168,dp,1
7203,48.6757682941,21.277304168,dp,5
7204,48.6766547647,21.277304168,dp,3
7205,48.6775412352,21.277304168,dp,4
7206,48.6509471176,21.2840896389,dp,1
7207,48.6518335882,21.2840896389,dp,0
7208,48.650060647,21.2854467331,dp,3
7209,48.6509471176,21.2854467331,dp,0
7210,48.6474012352,21.2868038273,dp,3
7211,48.6482877058,21.2868038273,dp,4
7212,48.6491741764,21.2868038273,dp,6
7213,48.6474012352,21.2881609215,dp,9
7214,48.6474012352,21.2895180156,dp,11
7215,48.6474012352,21.2908751098,dp,3
7216,48.6482877058,21.2908751098,dp,21
7217,48.6482877058,21.292232204,dp,29
7218,48.6482877058,21.2935892982,dp,10
7219,48.6491741764,21.2935892982,dp,26
7220,48.6491741764,21.2949463924,dp,19
7221,48.6491741764,21.2963034866,dp,10
7222,48.650060647,21.2963034866,dp,3
7223,48.650060647,21.2976605808,dp,4
7224,48.650060647,21.299017675,dp,5
7225,48.6509471176,21.299017675,dp,0
7226,48.6509471176,21.3003747691,dp,1
7227,48.6589253529,21.3003747691,dp,1
7228,48.6509471176,21.3017318633,dp,5
7229,48.6518335882,21.3017318633,dp,2
7230,48.6580388823,21.3017318633,dp,1
7231,48.6589253529,21.3017318633,dp,1
7232,48.6598118235,21.3017318633,dp,1
7233,48.6606982941,21.3017318633,dp,1
7234,48.6518335882,21.3030889575,dp,1
7235,48.6571524117,21.3030889575,dp,1
7236,48.6580388823,21.3030889575,dp,1
7237,48.6589253529,21.3030889575,dp,1
7238,48.6598118235,21.3030889575,dp,1
7239,48.6606982941,21.3030889575,dp,1
7240,48.6615847647,21.3030889575,dp,1
7241,48.6518335882,21.3044460517,dp,14
7242,48.6527200588,21.3044460517,dp,1
7243,48.6562659411,21.3044460517,dp,1
7244,48.6571524117,21.3044460517,dp,1
7245,48.6580388823,21.3044460517,dp,1
7246,48.6589253529,21.3044460517,dp,1
7247,48.6598118235,21.3044460517,dp,1
7248,48.6606982941,21.3044460517,dp,1
7249,48.6615847647,21.3044460517,dp,1
7250,48.6527200588,21.3058031459,dp,5
7251,48.6536065294,21.3058031459,dp,1
7252,48.6562659411,21.3058031459,dp,1
7253,48.6571524117,21.3058031459,dp,1
7254,48.6580388823,21.3058031459,dp,1
7255,48.6589253529,21.3058031459,dp,1
7256,48.6598118235,21.3058031459,dp,1
7257,48.6606982941,21.3058031459,dp,1
7258,48.6615847647,21.3058031459,dp,1
7259,48.6624712352,21.3058031459,dp,1
7260,48.6536065294,21.3071602401,dp,2
7261,48.654493,21.3071602401,dp,1
7262,48.6553794705,21.3071602401,dp,1
7263,48.6562659411,21.3071602401,dp,1
7264,48.6571524117,21.3071602401,dp,1
7265,48.6580388823,21.3071602401,dp,1
7266,48.6589253529,21.3071602401,dp,1
7267,48.6598118235,21.3071602401,dp,1
7268,48.6606982941,21.3071602401,dp,1
7269,48.6615847647,21.3071602401,dp,1
7270,48.6624712352,21.3071602401,dp,1
7271,48.654493,21.3085173343,dp,2
7272,48.6553794705,21.3085173343,dp,1
7273,48.6562659411,21.3085173343,dp,1
7274,48.6571524117,21.3085173343,dp,1
7275,48.6580388823,21.3085173343,dp,1
7276,48.6589253529,21.3085173343,dp,1
7277,48.6598118235,21.3085173343,dp,1
7278,48.6606982941,21.3085173343,dp,1
7279,48.6615847647,21.3085173343,dp,1
7280,48.6553794705,21.3098744284,dp,1
7281,48.6562659411,21.3098744284,dp,1
7282,48.6571524117,21.3098744284,dp,1
7283,48.6580388823,21.3098744284,dp,1
7284,48.6589253529,21.3098744284,dp,1
7285,48.6598118235,21.3098744284,dp,1
7286,48.6606982941,21.3098744284,dp,2
7287,48.654493,21.3112315226,dp,4
7288,48.6553794705,21.3112315226,dp,1
7289,48.6562659411,21.3112315226,dp,1
7290,48.6571524117,21.3112315226,dp,1
7291,48.6580388823,21.3112315226,dp,1
7292,48.6589253529,21.3112315226,dp,1
7293,48.6598118235,21.3112315226,dp,1
7294,48.654493,21.3125886168,dp,4
7295,48.6553794705,21.3125886168,dp,1
7296,48.6562659411,21.3125886168,dp,1
7297,48.6571524117,21.3125886168,dp,1
7298,48.6580388823,21.3125886168,dp,1
7299,48.6589253529,21.3125886168,dp,1
7300,48.6553794705,21.313945711,dp,2
7301,48.6562659411,21.313945711,dp,1
7302,48.6571524117,21.313945711,dp,1
7303,48.6580388823,21.313945711,dp,1
7304,48.6589253529,21.313945711,dp,1
7305,48.6562659411,21.3153028052,dp,1
7306,48.6571524117,21.3153028052,dp,1
7307,48.6580388823,21.3153028052,dp,1
7308,48.6589253529,21.3153028052,dp,1
7309,48.6598118235,21.3153028052,dp,2
7310,48.6527200588,21.3166598994,dp,4
7311,48.6536065294,21.3166598994,dp,2
7312,48.654493,21.3166598994,dp,2
7313,48.6553794705,21.3166598994,dp,1
7314,48.6562659411,21.3166598994,dp,1
7315,48.6571524117,21.3166598994,dp,1
7316,48.6580388823,21.3166598994,dp,2
7317,48.6589253529,21.3166598994,dp,2
7318,48.6598118235,21.3166598994,dp,15
7319,48.6509471176,21.3180169936,dp,2
7320,48.6518335882,21.3180169936,dp,1
7321,48.6527200588,21.3180169936,dp,4
7322,48.654493,21.3180169936,dp,5
7323,48.6553794705,21.3180169936,dp,3
7324,48.6562659411,21.3180169936,dp,2
7325,48.6571524117,21.3180169936,dp,2
7326,48.6580388823,21.3180169936,dp,3
7327,48.6589253529,21.3180169936,dp,5
7328,48.6598118235,21.3180169936,dp,34
7329,48.6509471176,21.3193740877,dp,1
7330,48.6571524117,21.3193740877,dp,6
7331,48.6580388823,21.3193740877,dp,3
7332,48.6589253529,21.3193740877,dp,5
7333,48.6580388823,21.3207311819,dp,4
7334,48.6589253529,21.3207311819,dp,5
7335,48.654493,21.3220882761,dp,15
7336,48.6527200588,21.3234453703,dp,10
7337,48.6916830074,21.2314621878,dp,6
7338,48.6925801117,21.2314621878,dp,23
7339,48.6916830074,21.2328125635,dp,13
7340,48.6925801117,21.2328125635,dp,28
7341,48.6934772159,21.2328125635,dp,21
7342,48.6943743202,21.2328125635,dp,16
7343,48.6916830074,21.2341629391,dp,13
7344,48.6925801117,21.2341629391,dp,17
7345,48.6934772159,21.2341629391,dp,17
7346,48.6943743202,21.2341629391,dp,12
7347,48.6952714244,21.2341629391,dp,10
7348,48.6916830074,21.2355133148,dp,17
7349,48.6925801117,21.2355133148,dp,17
7350,48.6934772159,21.2355133148,dp,17
7351,48.6943743202,21.2355133148,dp,17
7352,48.6952714244,21.2355133148,dp,12
7353,48.6961685287,21.2355133148,dp,9
7354,48.6970656329,21.2355133148,dp,9
7355,48.6925801117,21.2368636905,dp,26
7356,48.6934772159,21.2368636905,dp,17
7357,48.6943743202,21.2368636905,dp,17
7358,48.6952714244,21.2368636905,dp,17
7359,48.6961685287,21.2368636905,dp,12
7360,48.6970656329,21.2368636905,dp,11
7361,48.6979627372,21.2368636905,dp,10
7362,48.6925801117,21.2382140662,dp,26
7363,48.6934772159,21.2382140662,dp,17
7364,48.6943743202,21.2382140662,dp,17
7365,48.6952714244,21.2382140662,dp,17
7366,48.6961685287,21.2382140662,dp,17
7367,48.6970656329,21.2382140662,dp,17
7368,48.6979627372,21.2382140662,dp,12
7369,48.6988598414,21.2382140662,dp,12
7370,48.6997569457,21.2382140662,dp,17
7371,48.6916830074,21.2395644418,dp,13
7372,48.6925801117,21.2395644418,dp,17
7373,48.6934772159,21.2395644418,dp,17
7374,48.6943743202,21.2395644418,dp,17
7375,48.6952714244,21.2395644418,dp,21
7376,48.6961685287,21.2395644418,dp,26
7377,48.6970656329,21.2395644418,dp,21
7378,48.6979627372,21.2395644418,dp,17
7379,48.6988598414,21.2395644418,dp,17
7380,48.6997569457,21.2395644418,dp,19
7381,48.70065405,21.2395644418,dp,37
7382,48.6898887989,21.2409148175,dp,4
7383,48.6907859031,21.2409148175,dp,1
7384,48.6916830074,21.2409148175,dp,9
7385,48.6925801117,21.2409148175,dp,17
7386,48.6934772159,21.2409148175,dp,18
7387,48.6943743202,21.2409148175,dp,27
7388,48.6979627372,21.2409148175,dp,27
7389,48.6988598414,21.2409148175,dp,17
7390,48.6997569457,21.2409148175,dp,27
7391,48.70065405,21.2409148175,dp,47
7392,48.7015511542,21.2409148175,dp,51
7393,48.6889916946,21.2422651932,dp,4
7394,48.6898887989,21.2422651932,dp,2
7395,48.6907859031,21.2422651932,dp,2
7396,48.6916830074,21.2422651932,dp,4
7397,48.6925801117,21.2422651932,dp,8
7398,48.6943743202,21.2422651932,dp,8
7399,48.6952714244,21.2422651932,dp,10
7400,48.6961685287,21.2422651932,dp,14
7401,48.6970656329,21.2422651932,dp,10
7402,48.6979627372,21.2422651932,dp,6
7403,48.6988598414,21.2422651932,dp,6
7404,48.6997569457,21.2422651932,dp,18
7405,48.70065405,21.2422651932,dp,66
7406,48.7015511542,21.2422651932,dp,91
7407,48.704242467,21.2422651932,dp,30
7408,48.6898887989,21.2436155689,dp,4
7409,48.6907859031,21.2436155689,dp,2
7410,48.6916830074,21.2436155689,dp,4
7411,48.6925801117,21.2436155689,dp,5
7412,48.6934772159,21.2436155689,dp,6
7413,48.6943743202,21.2436155689,dp,5
7414,48.6952714244,21.2436155689,dp,5
7415,48.6961685287,21.2436155689,dp,6
7416,48.6970656329,21.2436155689,dp,5
7417,48.6979627372,21.2436155689,dp,5
7418,48.6988598414,21.2436155689,dp,10
7419,48.704242467,21.2436155689,dp,59
7420,48.7051395712,21.2436155689,dp,20
7421,48.7060366755,21.2436155689,dp,23
7422,48.6898887989,21.2449659445,dp,4
7423,48.6907859031,21.2449659445,dp,2
7424,48.6916830074,21.2449659445,dp,4
7425,48.6925801117,21.2449659445,dp,5
7426,48.6934772159,21.2449659445,dp,5
7427,48.6943743202,21.2449659445,dp,6
7428,48.6952714244,21.2449659445,dp,7
7429,48.6970656329,21.2449659445,dp,7
7430,48.6979627372,21.2449659445,dp,5
7431,48.6988598414,21.2449659445,dp,5
7432,48.6997569457,21.2449659445,dp,65
7433,48.7024482585,21.2449659445,dp,111
7434,48.7033453627,21.2449659445,dp,49
7435,48.704242467,21.2449659445,dp,40
7436,48.7051395712,21.2449659445,dp,31
7437,48.7060366755,21.2449659445,dp,30
7438,48.7069337797,21.2449659445,dp,20
7439,48.707830884,21.2449659445,dp,24
7440,48.6880945904,21.2463163202,dp,10
7441,48.6889916946,21.2463163202,dp,2
7442,48.6898887989,21.2463163202,dp,3
7443,48.6916830074,21.2463163202,dp,4
7444,48.6925801117,21.2463163202,dp,5
7445,48.6934772159,21.2463163202,dp,7
7446,48.6952714244,21.2463163202,dp,7
7447,48.6961685287,21.2463163202,dp,6
7448,48.6970656329,21.2463163202,dp,5
7449,48.6979627372,21.2463163202,dp,5
7450,48.6988598414,21.2463163202,dp,5
7451,48.6997569457,21.2463163202,dp,13
7452,48.70065405,21.2463163202,dp,49
7453,48.7015511542,21.2463163202,dp,49
7454,48.7024482585,21.2463163202,dp,40
7455,48.7033453627,21.2463163202,dp,40
7456,48.704242467,21.2463163202,dp,40
7457,48.7051395712,21.2463163202,dp,40
7458,48.7060366755,21.2463163202,dp,40
7459,48.7069337797,21.2463163202,dp,31
7460,48.707830884,21.2463163202,dp,30
7461,48.7087279882,21.2463163202,dp,32
7462,48.7096250925,21.2463163202,dp,37
7463,48.7123164053,21.2463163202,dp,50
7464,48.7132135095,21.2463163202,dp,32
7465,48.7141106138,21.2463163202,dp,36
7466,48.6889916946,21.2476666959,dp,4
7467,48.6916830074,21.2476666959,dp,5
7468,48.6925801117,21.2476666959,dp,5
7469,48.6934772159,21.2476666959,dp,5
7470,48.6943743202,21.2476666959,dp,6
7471,48.6952714244,21.2476666959,dp,5
7472,48.6961685287,21.2476666959,dp,5
7473,48.6970656329,21.2476666959,dp,5
7474,48.6979627372,21.2476666959,dp,5
7475,48.6988598414,21.2476666959,dp,5
7476,48.6997569457,21.2476666959,dp,13
7477,48.70065405,21.2476666959,dp,40
7478,48.7015511542,21.2476666959,dp,40
7479,48.7024482585,21.2476666959,dp,40
7480,48.7033453627,21.2476666959,dp,40
7481,48.704242467,21.2476666959,dp,40
7482,48.7051395712,21.2476666959,dp,40
7483,48.7060366755,21.2476666959,dp,40
7484,48.7069337797,21.2476666959,dp,40
7485,48.707830884,21.2476666959,dp,40
7486,48.7087279882,21.2476666959,dp,51
7487,48.7096250925,21.2476666959,dp,52
7488,48.7105221968,21.2476666959,dp,52
7489,48.711419301,21.2476666959,dp,52
7490,48.7123164053,21.2476666959,dp,63
7491,48.7132135095,21.2476666959,dp,52
7492,48.7141106138,21.2476666959,dp,52
7493,48.715007718,21.2476666959,dp,41
7494,48.7159048223,21.2476666959,dp,33
7495,48.6880945904,21.2490170716,dp,6
7496,48.6889916946,21.2490170716,dp,4
7497,48.6907859031,21.2490170716,dp,4
7498,48.6916830074,21.2490170716,dp,4
7499,48.6925801117,21.2490170716,dp,5
7500,48.6934772159,21.2490170716,dp,5
7501,48.6943743202,21.2490170716,dp,5
7502,48.6952714244,21.2490170716,dp,5
7503,48.6961685287,21.2490170716,dp,5
7504,48.6970656329,21.2490170716,dp,5
7505,48.6979627372,21.2490170716,dp,5
7506,48.6988598414,21.2490170716,dp,5
7507,48.6997569457,21.2490170716,dp,13
7508,48.70065405,21.2490170716,dp,40
7509,48.7015511542,21.2490170716,dp,40
7510,48.7024482585,21.2490170716,dp,40
7511,48.7033453627,21.2490170716,dp,40
7512,48.704242467,21.2490170716,dp,40
7513,48.7051395712,21.2490170716,dp,40
7514,48.7060366755,21.2490170716,dp,40
7515,48.7069337797,21.2490170716,dp,40
7516,48.707830884,21.2490170716,dp,40
7517,48.7087279882,21.2490170716,dp,65
7518,48.7096250925,21.2490170716,dp,67
7519,48.7105221968,21.2490170716,dp,67
7520,48.711419301,21.2490170716,dp,67
7521,48.7123164053,21.2490170716,dp,67
7522,48.7132135095,21.2490170716,dp,67
7523,48.7141106138,21.2490170716,dp,67
7524,48.715007718,21.2490170716,dp,67
7525,48.7159048223,21.2490170716,dp,44
7526,48.6880945904,21.2503674472,dp,27
7527,48.6907859031,21.2503674472,dp,22
7528,48.6916830074,21.2503674472,dp,7
7529,48.6925801117,21.2503674472,dp,6
7530,48.6934772159,21.2503674472,dp,6
7531,48.6943743202,21.2503674472,dp,6
7532,48.6952714244,21.2503674472,dp,6
7533,48.6961685287,21.2503674472,dp,6
7534,48.6970656329,21.2503674472,dp,6
7535,48.6979627372,21.2503674472,dp,6
7536,48.6988598414,21.2503674472,dp,6
7537,48.6997569457,21.2503674472,dp,19
7538,48.70065405,21.2503674472,dp,64
7539,48.7015511542,21.2503674472,dp,64
7540,48.7024482585,21.2503674472,dp,64
7541,48.7033453627,21.2503674472,dp,64
7542,48.704242467,21.2503674472,dp,64
7543,48.7051395712,21.2503674472,dp,64
7544,48.7060366755,21.2503674472,dp,64
7545,48.7069337797,21.2503674472,dp,64
7546,48.707830884,21.2503674472,dp,64
7547,48.7087279882,21.2503674472,dp,85
7548,48.7096250925,21.2503674472,dp,87
7549,48.7105221968,21.2503674472,dp,87
7550,48.711419301,21.2503674472,dp,87
7551,48.7123164053,21.2503674472,dp,87
7552,48.7132135095,21.2503674472,dp,87
7553,48.7141106138,21.2503674472,dp,87
7554,48.715007718,21.2503674472,dp,87
7555,48.7159048223,21.2503674472,dp,58
7556,48.7168019265,21.2503674472,dp,40
7557,48.6880945904,21.2517178229,dp,36
7558,48.6916830074,21.2517178229,dp,13
7559,48.6925801117,21.2517178229,dp,6
7560,48.6934772159,21.2517178229,dp,6
7561,48.6943743202,21.2517178229,dp,6
7562,48.6952714244,21.2517178229,dp,6
7563,48.6961685287,21.2517178229,dp,6
7564,48.6970656329,21.2517178229,dp,6
7565,48.6979627372,21.2517178229,dp,8
7566,48.6997569457,21.2517178229,dp,23
7567,48.70065405,21.2517178229,dp,71
7568,48.7015511542,21.2517178229,dp,71
7569,48.7024482585,21.2517178229,dp,71
7570,48.7033453627,21.2517178229,dp,71
7571,48.704242467,21.2517178229,dp,71
7572,48.7051395712,21.2517178229,dp,71
7573,48.7060366755,21.2517178229,dp,71
7574,48.7069337797,21.2517178229,dp,71
7575,48.707830884,21.2517178229,dp,71
7576,48.7087279882,21.2517178229,dp,91
7577,48.7096250925,21.2517178229,dp,93
7578,48.7105221968,21.2517178229,dp,93
7579,48.711419301,21.2517178229,dp,93
7580,48.7123164053,21.2517178229,dp,93
7581,48.7132135095,21.2517178229,dp,93
7582,48.7141106138,21.2517178229,dp,93
7583,48.715007718,21.2517178229,dp,93
7584,48.7159048223,21.2517178229,dp,60
7585,48.7168019265,21.2517178229,dp,41
7586,48.6880945904,21.2530681986,dp,33
7587,48.6907859031,21.2530681986,dp,32
7588,48.6916830074,21.2530681986,dp,8
7589,48.6925801117,21.2530681986,dp,6
7590,48.6934772159,21.2530681986,dp,6
7591,48.6943743202,21.2530681986,dp,6
7592,48.6952714244,21.2530681986,dp,6
7593,48.6961685287,21.2530681986,dp,6
7594,48.6970656329,21.2530681986,dp,6
7595,48.6979627372,21.2530681986,dp,6
7596,48.6988598414,21.2530681986,dp,6
7597,48.6997569457,21.2530681986,dp,21
7598,48.70065405,21.2530681986,dp,71
7599,48.7015511542,21.2530681986,dp,71
7600,48.7024482585,21.2530681986,dp,71
7601,48.7033453627,21.2530681986,dp,71
7602,48.704242467,21.2530681986,dp,71
7603,48.7051395712,21.2530681986,dp,71
7604,48.7060366755,21.2530681986,dp,71
7605,48.7069337797,21.2530681986,dp,71
7606,48.707830884,21.2530681986,dp,71
7607,48.7087279882,21.2530681986,dp,91
7608,48.7096250925,21.2530681986,dp,93
7609,48.7105221968,21.2530681986,dp,93
7610,48.711419301,21.2530681986,dp,93
7611,48.7123164053,21.2530681986,dp,93
7612,48.7132135095,21.2530681986,dp,93
7613,48.7141106138,21.2530681986,dp,93
7614,48.715007718,21.2530681986,dp,93
7615,48.7159048223,21.2530681986,dp,61
7616,48.6854032776,21.2544185743,dp,21
7617,48.6880945904,21.2544185743,dp,29
7618,48.6916830074,21.2544185743,dp,13
7619,48.6925801117,21.2544185743,dp,6
7620,48.6934772159,21.2544185743,dp,6
7621,48.6943743202,21.2544185743,dp,6
7622,48.6952714244,21.2544185743,dp,6
7623,48.6961685287,21.2544185743,dp,6
7624,48.6970656329,21.2544185743,dp,6
7625,48.6979627372,21.2544185743,dp,6
7626,48.6988598414,21.2544185743,dp,6
7627,48.6997569457,21.2544185743,dp,21
7628,48.70065405,21.2544185743,dp,71
7629,48.7015511542,21.2544185743,dp,71
